rn,id,e_btc,d_btc,btc,vl_btc,m_btc,pm_btc,e_eth,d_eth,eth,vl_eth,m_eth,pm_eth,e_bnb,d_bnb,bnb,vl_bnb,m_bnb,pm_bnb,e_shib,d_shib,shib,vl_shib,m_shib,pm_shib,total_net_balance_usdt
546,0000000000000000000000000000000000000000000000000000000000000222,217.42331864,57.94334235,0,108.71165932,54.35582966,27.17791483,916.98468952,1040.20023726,0,458.49234476,229.24617238,114.62308619,111.63091193,6591.70177298,0,55.81545596,27.90772798,13.95386399,409.76,153953317962.82,0,204.88,102.44,51.22,0.0
547,0000000000000000000000000000000000000000000000000000000000000223,657.90078276,143.96073986,0,328.95039138,164.47519569,82.23759784,199.01143103,2584.38656922,0,99.50571552,49.75285776,24.87642888,62.52965144,16377.14059299,0,31.26482572,15.63241286,7.81620643,455.41,382498362315.64,0,227.71,113.85,56.93,0.0
548,0000000000000000000000000000000000000000000000000000000000000224,503.36552748,114.93750295,0,251.68276374,125.84138187,62.92069094,530.88206384,2063.36074135,0,265.44103192,132.72051596,66.36025798,183.88263881,13075.42352898,0,91.94131941,45.9706597,22.98532985,53.22,305384695088.6,0,26.61,13.3,6.65,0.0
549,0000000000000000000000000000000000000000000000000000000000000225,365.0356136,85.14790102,0,182.5178068,91.2589034,45.6294517,412.01133409,1528.57711081,0,206.00566704,103.00283352,51.50141676,912.55391083,9686.52389283,0,456.27695541,228.13847771,114.06923885,220.89,226234824357.75,0,110.44,55.22,27.61,0.0
550,0000000000000000000000000000000000000000000000000000000000000226,705.30894529,155.9984041,0,352.65447264,176.32723632,88.16361816,294.83570607,2800.48699925,0,147.41785304,73.70892652,36.85446326,431.01419252,17746.55922675,0,215.50709626,107.75354813,53.87677406,427.11,414481991067.04,0,213.56,106.78,53.39,0.0
551,0000000000000000000000000000000000000000000000000000000000000227,478.23980513,112.42949554,0,239.11990256,119.55995128,59.77997564,689.27977033,2018.33693371,0,344.63988517,172.31994258,86.15997129,711.51021178,12790.10969993,0,355.75510589,177.87755294,88.93877647,60.81,298721012149.86,0,30.41,15.2,7.6,0.0
552,0000000000000000000000000000000000000000000000000000000000000228,266.2782292,69.46178291,0,133.1391146,66.5695573,33.28477865,934.45671073,1246.97955146,0,467.22835537,233.61417768,116.80708884,537.333873,7902.05291812,0,268.6669365,134.33346825,67.16673413,117.95,184557388571.44,0,58.98,29.49,14.74,0.0
553,0000000000000000000000000000000000000000000000000000000000000229,651.83532906,151.76412063,0,325.91766453,162.95883227,81.47941613,857.0136635,2724.47304345,0,428.50683175,214.25341588,107.12670794,711.45017713,17264.86223297,0,355.72508857,177.86254428,88.93127214,347.2,403231656479.83,0,173.6,86.8,43.4,0.0
554,000000000000000000000000000000000000000000000000000000000000022a,515.90088785,117.10707405,0,257.95044393,128.97522196,64.48761098,462.52466506,2102.30893259,0,231.26233253,115.63116627,57.81558313,338.90691467,13322.23645211,0,169.45345733,84.72672867,42.36336433,145.85,311149165287.85,0,72.92,36.46,18.23,0.0
555,000000000000000000000000000000000000000000000000000000000000022b,552.9452413,122.0665951,0,276.47262065,138.23631033,69.11815516,120.62947897,2191.34237037,0,60.31473948,30.15736974,15.07868487,915.27196208,13886.43731333,0,457.63598104,228.81799052,114.40899526,941.86,324326429304.56,0,470.93,235.47,117.73,0.0
556,000000000000000000000000000000000000000000000000000000000000022c,644.25495539,140.03249281,0,322.12747769,161.06373885,80.53186942,50.99316958,2513.8665862,0,25.49658479,12.74829239,6.3741462,474.5102083,15930.25865578,0,237.25510415,118.62755207,59.31377604,468.5,372061155150.82,0,234.25,117.12,58.56,0.0
557,000000000000000000000000000000000000000000000000000000000000022d,915.25478598,197.48443656,0,457.62739299,228.81369649,114.40684825,20.31585809,3545.24522432,0,10.15792904,5.07896452,2.53948226,236.51546641,22466.05835469,0,118.2577332,59.1288666,29.5644333,363.62,524708845207.77,0,181.81,90.91,45.45,0.0
558,000000000000000000000000000000000000000000000000000000000000022e,105.09029005,25.24731504,0,52.54514502,26.27257251,13.13628626,78.57504574,453.24039015,0,39.28752287,19.64376143,9.82188072,904.81097934,2872.16381648,0,452.40548967,226.20274484,113.10137242,718.06,67081182448.57,0,359.03,179.51,89.76,0.0
559,000000000000000000000000000000000000000000000000000000000000022f,326.87214135,82.72412101,0,163.43607067,81.71803534,40.85901767,969.45915992,1485.06535527,0,484.72957996,242.36478998,121.18239499,439.1717889,9410.79186936,0,219.58589445,109.79294723,54.89647361,316.25,219794930481.39,0,158.12,79.06,39.53,0.0
560,0000000000000000000000000000000000000000000000000000000000000230,742.95490503,170.65415606,0,371.47745251,185.73872626,92.86936313,896.04696393,3063.58740108,0,448.02348196,224.01174098,112.00587049,92.63007363,19413.81455233,0,46.31503681,23.15751841,11.5787592,880.75,453421782050.19,0,440.38,220.19,110.09,0.0
561,0000000000000000000000000000000000000000000000000000000000000231,219.74720352,57.04532563,0,109.87360176,54.93680088,27.46840044,762.32528652,1024.07901994,0,381.16264326,190.58132163,95.29066081,352.20711373,6489.54234926,0,176.10355687,88.05177843,44.02588922,641.98,151567320722.19,0,320.99,160.5,80.25,0.0
562,0000000000000000000000000000000000000000000000000000000000000232,415.33310971,95.01596938,0,207.66655485,103.83327743,51.91663871,445.1346393,1705.7289049,0,222.56731965,111.28365983,55.64182991,201.78094796,10809.12678535,0,100.89047398,50.44523699,25.22261849,278.32,252453917091.25,0,139.16,69.58,34.79,0.0
563,0000000000000000000000000000000000000000000000000000000000000233,563.35531842,126.88475731,0,281.67765921,140.83882961,70.4194148,424.4183418,2277.83813125,0,212.2091709,106.10458545,53.05229273,355.12203905,14434.55703095,0,177.56101953,88.78050976,44.39025488,942.26,337128108153.91,0,471.13,235.56,117.78,0.0
564,0000000000000000000000000000000000000000000000000000000000000234,59.21455629,20.67348538,0,29.60727814,14.80363907,7.40181954,572.30304174,371.13089298,0,286.15152087,143.07576044,71.53788022,575.01917102,2351.83965322,0,287.50958551,143.75479276,71.87739638,317.85,54928686157.24,0,158.93,79.46,39.73,0.0
565,0000000000000000000000000000000000000000000000000000000000000235,145.63240224,36.31228272,0,72.81620112,36.40810056,18.20405028,378.45201384,651.87894874,0,189.22600692,94.61300346,47.30650173,246.67526353,4130.92736217,0,123.33763176,61.66881588,30.83440794,723.4,96480392404.31,0,361.7,180.85,90.42,0.0
566,0000000000000000000000000000000000000000000000000000000000000236,798.68422195,177.04316503,0,399.34211098,199.67105549,99.83552774,376.80455491,3178.28303973,0,188.40227745,94.20113873,47.10056936,423.53146822,20140.63561773,0,211.76573411,105.88286706,52.94143353,470.31,470397142653.27,0,235.16,117.58,58.79,0.0
567,0000000000000000000000000000000000000000000000000000000000000237,23.23942517,15.66444713,0,11.61971259,5.80985629,2.90492815,855.33040658,281.20852129,0,427.66520329,213.83260165,106.91630082,223.8621,1782.00565811,0,111.93105,55.965525,27.9827625,663.3,41619856774.99,0,331.65,165.82,82.91,0.0
568,0000000000000000000000000000000000000000000000000000000000000238,31.31531988,18.88057857,0,15.65765994,7.82882997,3.91441499,982.60270451,338.94458802,0,491.30135225,245.65067613,122.82533806,200.22134821,2147.87649703,0,100.11067411,50.05533705,25.02766853,546.82,50164999067.07,0,273.41,136.71,68.35,0.0
569,0000000000000000000000000000000000000000000000000000000000000239,958.44714775,210.68856331,0,479.22357387,239.61178694,119.80589347,290.32815887,3782.28601664,0,145.16407943,72.58203972,36.29101986,597.92849804,23968.17511555,0,298.96424902,149.48212451,74.74106226,370.92,559791721719.32,0,185.46,92.73,46.37,0.0
570,000000000000000000000000000000000000000000000000000000000000023a,497.76492341,119.51549418,0,248.8824617,124.44123085,62.22061543,915.41036503,2145.54494699,0,457.70518251,228.85259126,114.42629563,806.41373001,13596.22111638,0,403.206865,201.6034325,100.80171625,755.46,317548248496.97,0,377.73,188.87,94.43,0.0
571,000000000000000000000000000000000000000000000000000000000000023b,852.43443324,192.88182067,0,426.21721662,213.10860831,106.55430415,793.84412443,3462.6189563,0,396.92206221,198.46103111,99.23051555,46.05117169,21942.45943797,0,23.02558584,11.51279292,5.75639646,854.46,512479865000.73,0,427.23,213.62,106.81,0.0
572,000000000000000000000000000000000000000000000000000000000000023c,981.0336867,218.39015081,0,490.51684335,245.25842167,122.62921084,546.3141106,3920.54509562,0,273.1570553,136.57852765,68.28926383,481.06698907,24844.31663466,0,240.53349453,120.26674727,60.13337363,67.84,580254554917.33,0,33.92,16.96,8.48,0.0
573,000000000000000000000000000000000000000000000000000000000000023d,988.04212412,215.98237286,0,494.02106206,247.01053103,123.50526552,141.16961897,3877.32060951,0,70.58480948,35.29240474,17.64620237,977.24638691,24570.40502466,0,488.62319345,244.31159673,122.15579836,497.92,573857177936.27,0,248.96,124.48,62.24,0.0
574,000000000000000000000000000000000000000000000000000000000000023e,581.17360184,136.7259297,0,290.58680092,145.29340046,72.64670023,981.42106487,2454.50708805,0,490.71053244,245.35526622,122.67763311,5.19160866,15554.10020549,0,2.59580433,1.29790216,0.64895108,860.21,363275739260.5,0,430.11,215.05,107.53,0.0
575,000000000000000000000000000000000000000000000000000000000000023f,370.66167985,91.53322803,0,185.33083992,92.66541996,46.33270998,877.81743837,1643.20665063,0,438.90871918,219.45435959,109.7271798,699.10326891,10412.92609287,0,349.55163445,174.77581723,87.38790861,506.5,243200402098.3,0,253.25,126.62,63.31,0.0
576,0000000000000000000000000000000000000000000000000000000000000240,357.48139388,83.27164895,0,178.74069694,89.37034847,44.68517423,417.11222988,1494.89458978,0,208.55611494,104.27805747,52.13902873,746.91305191,9473.07928312,0,373.45652596,186.72826298,93.36413149,702.49,221249691990.29,0,351.25,175.62,87.81,0.0
577,0000000000000000000000000000000000000000000000000000000000000241,345.19151282,78.7223091,0,172.59575641,86.29787821,43.1489391,348.58841393,1413.22473437,0,174.29420697,87.14710348,43.57355174,172.27712059,8955.54110983,0,86.1385603,43.06928015,21.53464007,465.15,209162264237.08,0,232.57,116.29,58.14,0.0
578,0000000000000000000000000000000000000000000000000000000000000242,733.31356328,165.14648636,0,366.65678164,183.32839082,91.66419541,530.10967898,2964.71358609,0,265.05483949,132.52741975,66.26370987,594.35270198,18787.25566664,0,297.17635099,148.5881755,74.29408775,291.36,438788107367.57,0,145.68,72.84,36.42,0.0
579,0000000000000000000000000000000000000000000000000000000000000243,615.14740045,143.12245881,0,307.57370022,153.78685011,76.89342506,841.77639676,2569.33772817,0,420.88819838,210.44409919,105.2220496,409.51106161,16281.77676913,0,204.75553081,102.3777654,51.1888827,553.77,380271080560.07,0,276.88,138.44,69.22,0.0
580,0000000000000000000000000000000000000000000000000000000000000244,737.47937941,162.15070315,0,368.7396897,184.36984485,92.18492243,164.19158763,2910.93321577,0,82.09579381,41.04789691,20.52394845,854.23237933,18446.45189665,0,427.11618966,213.55809483,106.77904742,165.58,430828422149.59,0,82.79,41.4,20.7,0.0
581,0000000000000000000000000000000000000000000000000000000000000245,864.52656446,196.33865232,0,432.26328223,216.13164112,108.06582056,823.84809329,3524.67607893,0,411.92404664,205.96202332,102.98101166,309.25412787,22335.71261239,0,154.62706393,77.31353197,38.65676598,969.82,521664538865.97,0,484.91,242.46,121.23,0.0
582,0000000000000000000000000000000000000000000000000000000000000246,551.06192738,121.24995579,0,275.53096369,137.76548185,68.88274092,178.4796369,2176.68204238,0,89.23981845,44.61990923,22.30995461,330.85598619,13793.53547915,0,165.4279931,82.71399655,41.35699827,142.3,322156648858.01,0,71.15,35.58,17.79,0.0
583,0000000000000000000000000000000000000000000000000000000000000247,459.79865313,101.79846387,0,229.89932656,114.94966328,57.47483164,160.71756272,1827.48840447,0,80.35878136,40.17939068,20.08969534,534.17131465,11580.71121728,0,267.08565732,133.54282866,66.77141433,772.79,270474754118.7,0,386.39,193.2,96.6,0.0
584,0000000000000000000000000000000000000000000000000000000000000248,16.9430729,5.57874205,0,8.47153645,4.23576823,2.11788411,158.35346358,100.14970786,0,79.17673179,39.5883659,19.79418295,20.67645281,634.64416103,0,10.33822641,5.1691132,2.5845566,368.32,14822511345.5,0,184.16,92.08,46.04,0.0
585,0000000000000000000000000000000000000000000000000000000000000249,391.21517188,87.09799965,0,195.60758594,97.80379297,48.90189649,130.88004625,1563.5853268,0,65.44002312,32.72001156,16.36000578,747.61767951,9908.36937135,0,373.80883976,186.90441988,93.45220994,891.32,231416164271.0,0,445.66,222.83,111.42,0.0
586,000000000000000000000000000000000000000000000000000000000000024a,756.65969903,164.71349167,0,378.32984951,189.16492476,94.58246238,49.77508632,2956.94045513,0,24.88754316,12.44377158,6.22188579,753.23757413,18737.99768797,0,376.61878706,188.30939353,94.15469677,112.5,437637656465.22,0,56.25,28.12,14.06,0.0
587,000000000000000000000000000000000000000000000000000000000000024b,747.49585282,170.31592453,0,373.74792641,186.8739632,93.4369816,654.50448989,3057.51546082,0,327.25224494,163.62612247,81.81306124,927.73769556,19375.33694202,0,463.86884778,231.93442389,115.96721195,545.87,452523113393.95,0,272.94,136.47,68.23,0.0
588,000000000000000000000000000000000000000000000000000000000000024c,794.63132975,177.92138892,0,397.31566487,198.65783244,99.32891622,570.49804566,3194.04893549,0,285.24902283,142.62451142,71.31225571,121.81984639,20240.54338479,0,60.90992319,30.4549616,15.2274808,23.71,472730551044.45,0,11.86,5.93,2.96,0.0
589,000000000000000000000000000000000000000000000000000000000000024d,307.86238603,74.85740046,0,153.93119301,76.96559651,38.48279825,623.02767843,1343.84180406,0,311.51383922,155.75691961,77.8784598,634.91434842,8515.86462408,0,317.45717421,158.72858711,79.36429355,680.63,198893344898.48,0,340.31,170.16,85.08,0.0
590,000000000000000000000000000000000000000000000000000000000000024e,956.68294861,216.5845066,0,478.34147431,239.17073715,119.58536858,881.99774225,3888.13012852,0,440.99887112,220.49943556,110.24971778,168.68711962,24638.90445684,0,84.34355981,42.17177991,21.08588995,969.0,575457025020.87,0,484.5,242.25,121.12,0.0
591,000000000000000000000000000000000000000000000000000000000000024f,887.43738844,194.5385689,0,443.71869422,221.85934711,110.92967355,235.21300787,3492.36093924,0,117.60650394,58.80325197,29.40162598,480.65219659,22130.93303629,0,240.3260983,120.16304915,60.08152457,561.19,516881783778.18,0,280.6,140.3,70.15,0.0
592,0000000000000000000000000000000000000000000000000000000000000250,775.93817791,169.52631966,0,387.96908896,193.98454448,96.99227224,99.16801192,3043.3404559,0,49.58400596,24.79200298,12.39600149,793.48125972,19285.51057814,0,396.74062986,198.37031493,99.18515747,316.06,450425162479.97,0,158.03,79.02,39.51,0.0
593,0000000000000000000000000000000000000000000000000000000000000251,265.86126817,65.03564359,0,132.93063409,66.46531704,33.23265852,600.00108398,1167.52139493,0,300.00054199,150.00027099,75.0001355,362.40195939,7398.53018033,0,181.2009797,90.60048985,45.30024492,180.71,172797300081.02,0,90.36,45.18,22.59,0.0
594,0000000000000000000000000000000000000000000000000000000000000252,330.46257547,76.17495131,0,165.23128773,82.61564387,41.30782193,322.75843045,1367.49450768,0,161.37921522,80.68960761,40.34480381,663.77728447,8665.75073531,0,331.88864224,165.94432112,82.97216056,335.59,202394028778.75,0,167.79,83.9,41.95,0.0
595,0000000000000000000000000000000000000000000000000000000000000253,782.99593508,178.17204654,0,391.49796754,195.74898377,97.87449188,795.85143372,3198.54874702,0,397.92571686,198.96285843,99.48142922,150.04035688,20269.05848657,0,75.02017844,37.51008922,18.75504461,117.26,473396539082.56,0,58.63,29.32,14.66,0.0
596,0000000000000000000000000000000000000000000000000000000000000254,430.89136433,98.25040217,0,215.44568216,107.72284108,53.86142054,316.61269874,1763.79351776,0,158.30634937,79.15317468,39.57658734,957.57769096,11177.07960618,0,478.78884548,239.39442274,119.69721137,252.45,261047685373.14,0,126.22,63.11,31.56,0.0
597,0000000000000000000000000000000000000000000000000000000000000255,601.4369603,141.04809526,0,300.71848015,150.35924008,75.17962004,881.45905706,2532.09870521,0,440.72952853,220.36476426,110.18238213,620.24847936,16045.79476786,0,310.12423968,155.06211984,77.53105992,19.79,374759573315.42,0,9.89,4.95,2.47,0.0
598,0000000000000000000000000000000000000000000000000000000000000256,260.84080823,60.05959317,0,130.42040411,65.21020206,32.60510103,194.75598548,1078.19122145,0,97.37799274,48.68899637,24.34449818,868.81034012,6832.44891847,0,434.40517006,217.20258503,108.60129251,648.93,159576118131.28,0,324.46,162.23,81.12,0.0
599,0000000000000000000000000000000000000000000000000000000000000257,805.28353786,181.90379866,0,402.64176893,201.32088447,100.66044223,643.71309405,3265.54124831,0,321.85654702,160.92827351,80.46413676,553.07798502,20693.58693186,0,276.53899251,138.26949626,69.13474813,962.23,483311666461.08,0,481.12,240.56,120.28,0.0
600,0000000000000000000000000000000000000000000000000000000000000258,408.31656196,99.42531955,0,204.15828098,102.07914049,51.03957025,858.20327834,1784.88566226,0,429.10163917,214.55081958,107.27540979,715.30746946,11310.7395702,0,357.65373473,178.82686736,89.41343368,456.43,264169397436.14,0,228.22,114.11,57.05,0.0
601,0000000000000000000000000000000000000000000000000000000000000259,437.62038724,98.83496732,0,218.81019362,109.40509681,54.70254841,329.45895589,1774.287645,0,164.72947795,82.36473897,41.18236949,419.9536786,11243.58041497,0,209.9768393,104.98841965,52.49420982,900.61,262600853358.28,0,450.31,225.15,112.58,0.0
602,000000000000000000000000000000000000000000000000000000000000025a,377.16760798,90.65878959,0,188.58380399,94.291902,47.145951,691.93668317,1627.50871119,0,345.96834159,172.98417079,86.4920854,674.24856053,10313.44896185,0,337.12428026,168.56214013,84.28107007,483.03,240877051481.25,0,241.51,120.76,60.38,0.0
603,000000000000000000000000000000000000000000000000000000000000025b,585.56194087,136.26499743,0,292.78097043,146.39048522,73.19524261,814.02393672,2446.2324212,0,407.01196836,203.50598418,101.75299209,322.88557016,15501.66401662,0,161.44278508,80.72139254,40.36069627,727.43,362051059270.73,0,363.71,181.86,90.93,0.0
604,000000000000000000000000000000000000000000000000000000000000025c,787.76975774,178.4101508,0,393.88487887,196.94243944,98.47121972,705.74343706,3202.82320025,0,352.87171853,176.43585927,88.21792963,303.95200739,20296.14550305,0,151.9760037,75.98800185,37.99400092,354.38,474029173295.06,0,177.19,88.59,44.3,0.0
605,000000000000000000000000000000000000000000000000000000000000025d,462.57031332,111.19428265,0,231.28515666,115.64257833,57.82128917,872.93307848,1996.16236289,0,436.46653924,218.23326962,109.11663481,676.75662949,12649.59044937,0,338.37831475,169.18915737,84.59457869,533.67,295439097159.41,0,266.83,133.42,66.71,0.0
606,000000000000000000000000000000000000000000000000000000000000025e,983.15999155,217.55088834,0,491.57999577,245.78999789,122.89499894,476.33394112,3905.47863596,0,238.16697056,119.08348528,59.54174264,238.59753324,24748.84116246,0,119.29876662,59.64938331,29.82469165,598.13,578024665544.85,0,299.06,149.53,74.77,0.0
607,000000000000000000000000000000000000000000000000000000000000025f,207.50123474,51.30548029,0,103.75061737,51.87530869,25.93765434,403.62209071,921.03718208,0,201.81104536,100.90552268,50.45276134,981.55276446,5836.57089151,0,490.77638223,245.38819112,122.69409556,681.43,136316763898.08,0,340.71,170.36,85.18,0.0
608,0000000000000000000000000000000000000000000000000000000000000260,332.34954859,83.78136996,0,166.17477429,83.08738715,41.54369357,950.04977186,1504.0451132,0,475.02488593,237.51244296,118.75622148,498.42469558,9531.06573546,0,249.21234779,124.60617389,62.30308695,87.27,222604001854.65,0,43.63,21.82,10.91,0.0
609,0000000000000000000000000000000000000000000000000000000000000261,413.08043955,99.64818668,0,206.54021977,103.27010989,51.63505494,746.96319583,1788.88657815,0,373.48159792,186.74079896,93.37039948,996.20185179,11336.09319294,0,498.10092589,249.05046295,124.52523147,545.62,264761547153.84,0,272.81,136.41,68.2,0.0
610,0000000000000000000000000000000000000000000000000000000000000262,684.8015474,158.75840242,0,342.4007737,171.20038685,85.60019343,888.54307994,2850.03455365,0,444.27153997,222.13576998,111.06788499,461.93159994,18060.53983404,0,230.96579997,115.48289999,57.74144999,547.88,421815204542.38,0,273.94,136.97,68.48,0.0
611,0000000000000000000000000000000000000000000000000000000000000263,456.27570219,106.15122807,0,228.1378511,114.06892555,57.03446277,597.99685448,1905.62932932,0,298.99842724,149.49921362,74.74960681,466.90175162,12075.88671758,0,233.45087581,116.72543791,58.36271895,255.52,282039887656.34,0,127.76,63.88,31.94,0.0
612,0000000000000000000000000000000000000000000000000000000000000264,893.80372037,195.37115705,0,446.90186018,223.45093009,111.72546505,110.58865493,3507.30758116,0,55.29432747,27.64716373,13.82358187,986.65819524,22225.6492289,0,493.32909762,246.66454881,123.33227441,523.44,519093939701.0,0,261.72,130.86,65.43,0.0
613,0000000000000000000000000000000000000000000000000000000000000265,939.71232227,210.34627738,0,469.85616113,234.92808057,117.46404028,685.70065066,3776.14129156,0,342.85032533,171.42516266,85.71258133,42.6686371,23929.23627114,0,21.33431855,10.66715927,5.33357964,588.49,558882280652.05,0,294.25,147.12,73.56,0.0
614,0000000000000000000000000000000000000000000000000000000000000266,114.14283065,36.43983651,0,57.07141532,28.53570766,14.26785383,894.75158503,654.16879746,0,447.37579252,223.68789626,111.84394813,624.68500156,4145.43802974,0,312.34250078,156.17125039,78.0856252,752.96,96819298121.67,0,376.48,188.24,94.12,0.0
615,0000000000000000000000000000000000000000000000000000000000000267,844.68863271,187.81764583,0,422.34431635,211.17215818,105.58607909,471.96482242,3371.70677117,0,235.98241121,117.99120561,58.9956028,287.58705555,21366.35303999,0,143.79352778,71.89676389,35.94838194,681.17,499024539726.19,0,340.58,170.29,85.15,0.0
616,0000000000000000000000000000000000000000000000000000000000000268,889.02312995,200.80448546,0,444.51156497,222.25578249,111.12789124,742.78234041,3604.8468199,0,371.3911702,185.6955851,92.84779255,399.00382358,22843.75096544,0,199.50191179,99.7509559,49.87547795,980.7,533530092375.32,0,490.35,245.18,122.59,0.0
617,0000000000000000000000000000000000000000000000000000000000000269,618.51472083,134.61762112,0,309.25736041,154.62868021,77.3143401,107.51041354,2416.65868311,0,53.75520677,26.87760339,13.43880169,179.68418275,15314.25657829,0,89.84209137,44.92104569,22.46052284,183.44,357674041327.1,0,91.72,45.86,22.93,0.0
618,000000000000000000000000000000000000000000000000000000000000026a,207.41794009,47.01443243,0,103.70897005,51.85448502,25.92724251,107.53896209,844.00419074,0,53.76948104,26.88474052,13.44237026,596.97243795,5348.41631569,0,298.48621897,149.24310949,74.62155474,413.3,124915608443.23,0,206.65,103.33,51.66,0.0
619,000000000000000000000000000000000000000000000000000000000000026b,123.33580461,33.99467089,0,61.6679023,30.83395115,15.41697558,594.59875908,610.27312689,0,297.29937954,148.64968977,74.32484489,187.24041383,3867.27315419,0,93.62020691,46.81010346,23.40505173,148.37,90322583463.35,0,74.19,37.09,18.55,0.0
620,000000000000000000000000000000000000000000000000000000000000026c,315.85562206,75.26795038,0,157.92781103,78.96390551,39.48195276,558.50347499,1351.21200582,0,279.25173749,139.62586875,69.81293437,351.69658672,8562.56925874,0,175.84829336,87.92414668,43.96207334,544.85,199984160854.24,0,272.43,136.21,68.11,0.0
621,000000000000000000000000000000000000000000000000000000000000026d,967.45125318,211.1380283,0,483.72562659,241.86281329,120.93140665,259.36778933,3790.35482271,0,129.68389466,64.84194733,32.42097367,7.6098746,24019.30677404,0,3.8049373,1.90246865,0.95123433,364.02,560985933585.65,0,182.01,91.0,45.5,0.0
622,000000000000000000000000000000000000000000000000000000000000026e,906.91847851,197.52582002,0,453.45923925,226.72961963,113.36480981,180.68985291,3545.98814121,0,90.34492646,45.17246323,22.58623161,190.47601736,22470.76618537,0,95.23800868,47.61900434,23.80950217,470.04,524818799538.15,0,235.02,117.51,58.76,0.0
623,000000000000000000000000000000000000000000000000000000000000026f,725.21961477,162.72520832,0,362.60980739,181.30490369,90.65245185,422.97897456,2921.24674581,0,211.48948728,105.74474364,52.87237182,912.95448357,18511.80826919,0,456.47724178,228.23862089,114.11931045,621.66,432354861110.2,0,310.83,155.41,77.71,0.0
624,0000000000000000000000000000000000000000000000000000000000000270,811.21110571,178.44259889,0,405.60555285,202.80277643,101.40138821,309.81168207,3203.40570897,0,154.90584104,77.45292052,38.72646026,163.40641579,20299.83683439,0,81.7032079,40.85160395,20.42580197,614.43,474115386647.28,0,307.21,153.61,76.8,0.0
625,0000000000000000000000000000000000000000000000000000000000000271,334.39794161,72.2082351,0,167.1989708,83.5994854,41.7997427,15.4315542,1296.28392547,0,7.7157771,3.85788855,1.92894428,64.87896444,8214.49250226,0,32.43948222,16.21974111,8.10987056,780.77,191854610487.48,0,390.38,195.19,97.6,0.0
626,0000000000000000000000000000000000000000000000000000000000000272,235.37498605,54.06154137,0,117.68749302,58.84374651,29.42187326,202.89402537,970.51405524,0,101.44701269,50.72350634,25.36175317,540.79283165,6150.10359497,0,270.39641583,135.19820791,67.59910396,920.17,143639516299.4,0,460.08,230.04,115.02,0.0
627,0000000000000000000000000000000000000000000000000000000000000273,251.46332523,54.53102037,0,125.73166262,62.86583131,31.43291565,0.73069113,978.9421533,0,0.36534556,0.18267278,0.09133639,240.05807916,6203.51207051,0,120.02903958,60.01451979,30.0072599,784.21,144886904652.36,0,392.11,196.05,98.03,0.0
628,0000000000000000000000000000000000000000000000000000000000000274,515.92222064,119.69332182,0,257.96111032,128.98055516,64.49027758,600.73579365,2148.73731294,0,300.36789683,150.18394841,75.09197421,828.9826929,13616.45099481,0,414.49134645,207.24567322,103.62283661,370.82,318020729961.32,0,185.41,92.7,46.35,0.0
629,0000000000000000000000000000000000000000000000000000000000000275,440.51654104,101.09460985,0,220.25827052,110.12913526,55.06456763,410.96545021,1814.85280083,0,205.4827251,102.74136255,51.37068128,769.51988086,11500.63996954,0,384.75994043,192.37997021,96.18998511,298.37,268604640043.97,0,149.19,74.59,37.3,0.0
630,0000000000000000000000000000000000000000000000000000000000000276,159.44009566,37.80866513,0,79.72004783,39.86002391,19.93001196,195.54120935,678.74204081,0,97.77060468,48.88530234,24.44265117,626.70436064,4301.15755944,0,313.35218032,156.67609016,78.33804508,762.95,100456225139.1,0,381.48,190.74,95.37,0.0
631,0000000000000000000000000000000000000000000000000000000000000277,821.30685122,189.06049882,0,410.65342561,205.3267128,102.6633564,997.58333067,3394.01849706,0,498.79166534,249.39583267,124.69791633,274.27762487,21507.741436,0,137.13881244,68.56940622,34.28470311,106.01,502326754152.27,0,53.01,26.5,13.25,0.0
632,0000000000000000000000000000000000000000000000000000000000000278,967.13533367,213.65689552,0,483.56766684,241.78383342,120.89191671,360.57722317,3835.57358588,0,180.28861159,90.14430579,45.0721529,734.88003095,24305.8560274,0,367.44001547,183.72000774,91.86000387,69.81,567678470632.22,0,34.91,17.45,8.73,0.0
633,0000000000000000000000000000000000000000000000000000000000000279,819.50380524,177.31908884,0,409.75190262,204.87595131,102.43797566,41.6180487,3183.23643048,0,20.80902435,10.40451218,5.20225609,325.11990576,20172.02503044,0,162.55995288,81.27997644,40.63998822,529.73,471130262020.83,0,264.87,132.43,66.22,0.0
634,000000000000000000000000000000000000000000000000000000000000027a,499.2584506,110.98830507,0,249.6292253,124.81461265,62.40730633,288.70405201,1992.46464868,0,144.352026,72.176013,36.0880065,96.32519018,12626.15820193,0,48.16259509,24.08129755,12.04064877,992.43,294891822363.57,0,496.21,248.11,124.05,0.0
635,000000000000000000000000000000000000000000000000000000000000027b,131.73216486,39.19297999,0,65.86608243,32.93304122,16.46652061,831.36780381,703.59329363,0,415.68390191,207.84195095,103.92097548,482.00412915,4458.63882262,0,241.00206457,120.50103229,60.25051614,527.32,104134298543.97,0,263.66,131.83,65.92,0.0
636,000000000000000000000000000000000000000000000000000000000000027c,596.25900194,137.44435108,0,298.12950097,149.06475048,74.53237524,692.43924713,2467.40420551,0,346.21962357,173.10981178,86.55490589,500.42841193,15635.82865446,0,250.21420596,125.10710298,62.55355149,464.88,365184558306.66,0,232.44,116.22,58.11,0.0
