rn,id,e_btc,d_btc,btc,vl_btc,m_btc,pm_btc,e_eth,d_eth,eth,vl_eth,m_eth,pm_eth,e_bnb,d_bnb,bnb,vl_bnb,m_bnb,pm_bnb,e_shib,d_shib,shib,vl_shib,m_shib,pm_shib,total_net_balance_usdt
2429,000000000000000000000000000000000000000000000000000000000000097d,800.96506316,174.54375104,0,400.48253158,200.24126579,100.12063289,64.48631754,3133.41350134,0,32.24315877,16.12157939,8.06078969,820.80887073,19856.2993859,0,410.40443536,205.20221768,102.60110884,38.14,463756292108.99,0,19.07,9.54,4.77,0.0
2430,000000000000000000000000000000000000000000000000000000000000097e,371.39776416,89.75162318,0,185.69888208,92.84944104,46.42472052,764.65978926,1611.22323868,0,382.32989463,191.16494732,95.58247366,389.82313003,10210.24866047,0,194.91156502,97.45578251,48.72789125,528.5,238466743891.43,0,264.25,132.12,66.06,0.0
2431,000000000000000000000000000000000000000000000000000000000000097f,787.60496275,180.04240381,0,393.80248138,196.90124069,98.45062034,830.89054167,3232.12544445,0,415.44527083,207.72263542,103.86131771,393.24542556,20481.83249686,0,196.62271278,98.31135639,49.1556782,226.07,478366009181.13,0,113.03,56.52,28.26,0.0
2432,0000000000000000000000000000000000000000000000000000000000000980,310.09134188,73.2324126,0,155.04567094,77.52283547,38.76141774,501.39504053,1314.66998398,0,250.69752027,125.34876013,62.67438007,292.37248034,8331.004122,0,146.18624017,73.09312008,36.54656004,84.56,194575812243.67,0,42.28,21.14,10.57,0.0
2433,0000000000000000000000000000000000000000000000000000000000000981,307.6782693,78.37859677,0,153.83913465,76.91956733,38.45978366,990.66674018,1407.05440258,0,495.33337009,247.66668505,123.83334252,189.15347662,8916.43999676,0,94.57673831,47.28836915,23.64418458,721.07,208249033283.88,0,360.54,180.27,90.13,0.0
2434,0000000000000000000000000000000000000000000000000000000000000982,972.89666293,212.55211374,0,486.44833147,243.22416573,121.61208287,209.86336565,3815.7405175,0,104.93168282,52.46584141,26.23292071,450.00988993,24180.17477172,0,225.00494496,112.50247248,56.25123624,890.23,564743106293.07,0,445.12,222.56,111.28,0.0
2435,0000000000000000000000000000000000000000000000000000000000000983,248.45601036,63.0376003,0,124.22800518,62.11400259,31.05700129,673.65044433,1131.65247512,0,336.82522217,168.41261108,84.20630554,818.6004291,7171.23046069,0,409.30021455,204.65010728,102.32505364,129.98,167488572954.81,0,64.99,32.49,16.25,0.0
2436,0000000000000000000000000000000000000000000000000000000000000984,515.56990105,121.81821738,0,257.78495052,128.89247526,64.44623763,865.75902503,2186.88348769,0,432.87951251,216.43975626,108.21987813,313.8693579,13858.18157581,0,156.93467895,78.46733948,39.23366974,169.13,323666498881.14,0,84.56,42.28,21.14,0.0
2437,0000000000000000000000000000000000000000000000000000000000000985,973.13292716,213.54346487,0,486.56646358,243.28323179,121.6416159,255.77977011,3833.53727623,0,127.88988505,63.94494253,31.97247126,656.66930333,24292.95202542,0,328.33465167,164.16732583,82.08366292,116.36,567377089594.54,0,58.18,29.09,14.54,0.0
2438,0000000000000000000000000000000000000000000000000000000000000986,453.29447847,103.9489272,0,226.64723924,113.32361962,56.66180981,406.64847229,1866.09357234,0,203.32423614,101.66211807,50.83105904,853.41481462,11825.35041694,0,426.70740731,213.35370366,106.67685183,34.38,276188455646.54,0,17.19,8.6,4.3,0.0
2439,0000000000000000000000000000000000000000000000000000000000000987,909.91051304,203.30973545,0,454.95525652,227.47762826,113.73881413,490.81385914,3649.82112629,0,245.40692957,122.70346478,61.35173239,945.02950829,23128.75110727,0,472.51475414,236.25737707,118.12868854,616.76,540186448953.06,0,308.38,154.19,77.09,0.0
2440,0000000000000000000000000000000000000000000000000000000000000988,952.9769805,215.9709453,0,476.48849025,238.24424512,119.12212256,801.09474942,3877.11546166,0,400.54737471,200.27368735,100.13684368,778.33599467,24569.10501201,0,389.16799733,194.58399867,97.29199933,132.72,573826815327.81,0,66.36,33.18,16.59,0.0
2441,0000000000000000000000000000000000000000000000000000000000000989,610.89112642,138.62397056,0,305.44556321,152.7227816,76.3613908,599.60935519,2488.58076207,0,299.80467759,149.9023388,74.9511694,48.23666917,15770.02353393,0,24.11833458,12.05916729,6.02958365,409.32,368318763654.41,0,204.66,102.33,51.16,0.0
2442,000000000000000000000000000000000000000000000000000000000000098a,567.69212256,127.65969514,0,283.84606128,141.92303064,70.96151532,460.47739934,2291.7498332,0,230.23869967,115.11934983,57.55967492,43.2641628,14522.71485587,0,21.6320814,10.8160407,5.40802035,852.17,339187089296.89,0,426.08,213.04,106.52,0.0
2443,000000000000000000000000000000000000000000000000000000000000098b,939.19378829,203.0615882,0,469.59689415,234.79844707,117.39922354,90.08206609,3645.36638097,0,45.04103304,22.52051652,11.26025826,21.85884568,23100.52158803,0,10.92942284,5.46471142,2.73235571,679.51,539527130873.82,0,339.75,169.88,84.94,0.0
2444,000000000000000000000000000000000000000000000000000000000000098c,905.7306504,198.7351365,0,452.8653252,226.4326626,113.2163313,263.54004799,3567.69781895,0,131.770024,65.885012,32.942506,440.41585844,22608.33942959,0,220.20792922,110.10396461,55.05198231,74.82,528031908707.8,0,37.41,18.7,9.35,0.0
2445,000000000000000000000000000000000000000000000000000000000000098d,608.02085277,139.54796739,0,304.01042639,152.00521319,76.0026066,582.89265072,2505.16837471,0,291.44632536,145.72316268,72.86158134,969.56653768,15875.13848366,0,484.78326884,242.39163442,121.19581721,400.0,370773789053.83,0,200.0,100.0,50.0,0.0
2446,000000000000000000000000000000000000000000000000000000000000098e,425.74863418,102.52435158,0,212.87431709,106.43715855,53.21857927,901.38329254,1840.51955769,0,450.69164627,225.34582313,112.67291157,98.23077656,11663.28904483,0,49.11538828,24.55769414,12.27884707,478.79,272403410932.95,0,239.4,119.7,59.85,0.0
2447,000000000000000000000000000000000000000000000000000000000000098f,78.61493904,19.0628241,0,39.30746952,19.65373476,9.82686738,146.87697336,342.21626421,0,73.43848668,36.71924334,18.35962167,211.741029,2168.60896079,0,105.8705145,52.93525725,26.46762862,87.6,50649218726.39,0,43.8,21.9,10.95,0.0
2448,0000000000000000000000000000000000000000000000000000000000000990,965.05568036,215.34544384,0,482.52784018,241.26392009,120.63196004,594.05412357,3865.8864447,0,297.02706179,148.51353089,74.25676545,385.31380932,24497.94724031,0,192.65690466,96.32845233,48.16422617,792.48,572164881060.99,0,396.24,198.12,99.06,0.0
2449,0000000000000000000000000000000000000000000000000000000000000991,103.48516904,33.09840745,0,51.74258452,25.87129226,12.93564613,796.41536175,594.18338476,0,398.20768087,199.10384044,99.55192022,692.37108481,3765.31318729,0,346.1855424,173.0927712,86.5463856,752.8,87941244661.42,0,376.4,188.2,94.1,0.0
2450,0000000000000000000000000000000000000000000000000000000000000992,949.71783259,208.03602037,0,474.85891629,237.42945815,118.71472907,201.42471208,3734.66750361,0,100.71235604,50.35617802,25.17808901,750.94665521,23666.41875608,0,375.47332761,187.7366638,93.8683319,546.85,552744013197.56,0,273.43,136.71,68.36,0.0
2451,0000000000000000000000000000000000000000000000000000000000000993,246.00570161,58.28108682,0,123.0028508,61.5014254,30.7507127,321.74302383,1046.26343387,0,160.87151192,80.43575596,40.21787798,810.78028901,6630.12397516,0,405.39014451,202.69507225,101.34753613,676.76,154850692527.58,0,338.38,169.19,84.59,0.0
2452,0000000000000000000000000000000000000000000000000000000000000994,581.3247034,126.96872168,0,290.6623517,145.33117585,72.66558792,154.87131917,2279.34546146,0,77.43565958,38.71782979,19.3589149,63.43539511,14444.10891425,0,31.71769756,15.85884878,7.92942439,734.82,337351198362.94,0,367.41,183.71,91.85,0.0
2453,0000000000000000000000000000000000000000000000000000000000000995,726.15144488,158.91588232,0,363.07572244,181.53786122,90.76893061,140.20995937,2852.86163642,0,70.10497969,35.05248984,17.52624492,583.3923911,18078.45492949,0,291.69619555,145.84809778,72.92404889,625.59,422233622802.41,0,312.8,156.4,78.2,0.0
2454,0000000000000000000000000000000000000000000000000000000000000996,138.53569986,41.16191758,0,69.26784993,34.63392496,17.31696248,822.24909956,738.93970726,0,411.12454978,205.56227489,102.78113744,807.54275644,4682.62744423,0,403.77137822,201.88568911,100.94284455,520.92,109365692904.67,0,260.46,130.23,65.11,0.0
2455,0000000000000000000000000000000000000000000000000000000000000997,565.01574223,127.16850062,0,282.50787112,141.25393556,70.62696778,336.45812422,2282.93189757,0,168.22906211,84.11453106,42.05726553,873.75404719,14466.8359974,0,436.8770236,218.4385118,109.2192559,591.39,337882003605.66,0,295.69,147.85,73.92,0.0
2456,0000000000000000000000000000000000000000000000000000000000000998,413.1183599,94.93625583,0,206.55917995,103.27958997,51.63979499,504.29404483,1704.29788532,0,252.14702242,126.07351121,63.0367556,36.66785473,10800.0584791,0,18.33392737,9.16696368,4.58348184,794.28,252242121126.81,0,397.14,198.57,99.28,0.0
2457,0000000000000000000000000000000000000000000000000000000000000999,776.17968311,178.31903577,0,388.08984156,194.04492078,97.02246039,880.75978853,3201.18750105,0,440.37989427,220.18994713,110.09497357,465.17419158,20285.78015129,0,232.58709579,116.2935479,58.14677395,640.9,473787084021.27,0,320.45,160.22,80.11,0.0
2458,000000000000000000000000000000000000000000000000000000000000099a,865.14220307,188.7855389,0,432.57110154,216.28555077,108.14277538,146.08085358,3389.08241009,0,73.04042679,36.52021339,18.2601067,537.97309922,21476.46167657,0,268.98654961,134.4932748,67.2466374,951.64,501596195805.67,0,475.82,237.91,118.95,0.0
2459,000000000000000000000000000000000000000000000000000000000000099b,522.94393449,115.93464491,0,261.47196724,130.73598362,65.36799181,267.36260936,2081.26145711,0,133.68130468,66.84065234,33.42032617,154.10226999,13188.85955366,0,77.05113499,38.5255675,19.26278375,536.91,308034064398.33,0,268.45,134.23,67.11,0.0
2460,000000000000000000000000000000000000000000000000000000000000099c,753.15413776,172.30629468,0,376.57706888,188.28853444,94.14426722,813.80330318,3093.24663228,0,406.90165159,203.45082579,101.7254129,327.64673714,19601.76375664,0,163.82336857,81.91168429,40.95584214,241.92,457811453277.65,0,120.96,60.48,30.24,0.0
2461,000000000000000000000000000000000000000000000000000000000000099d,314.08042708,68.68685336,0,157.04021354,78.52010677,39.26005338,78.19907016,1233.06799806,0,39.09953508,19.54976754,9.77488377,115.36409808,7813.89603454,0,57.68204904,28.84102452,14.42051226,163.99,182498429413.92,0,82.0,41.0,20.5,0.0
2462,000000000000000000000000000000000000000000000000000000000000099e,754.68986059,170.99921277,0,377.34493029,188.67246515,94.33623257,676.48258846,3069.78186736,0,338.24129423,169.12064711,84.56032356,331.58115495,19453.06860444,0,165.79057747,82.89528874,41.44764437,734.81,454338584990.43,0,367.4,183.7,91.85,0.0
2463,000000000000000000000000000000000000000000000000000000000000099f,922.62579434,205.88475154,0,461.31289717,230.65644858,115.32822429,485.17131884,3696.04787529,0,242.58565942,121.29282971,60.64641486,896.67869673,23421.68792115,0,448.33934836,224.16967418,112.08483709,529.74,547028171470.69,0,264.87,132.44,66.22,0.0
2464,00000000000000000000000000000000000000000000000000000000000009a0,971.70728598,215.57545174,0,485.85364299,242.9268215,121.46341075,426.8392414,3870.01555208,0,213.4196207,106.70981035,53.35490517,809.9459193,24524.11320668,0,404.97295965,202.48647983,101.24323991,371.12,572776003572.23,0,185.56,92.78,46.39,0.0
2465,00000000000000000000000000000000000000000000000000000000000009a1,463.49612519,112.53181059,0,231.74806259,115.8740313,57.93701565,945.00889945,2020.17369587,0,472.50444972,236.25222486,118.12611243,822.35759887,12801.74917851,0,411.17879943,205.58939972,102.79469986,28.33,298992859452.32,0,14.16,7.08,3.54,0.0
2466,00000000000000000000000000000000000000000000000000000000000009a2,389.73303234,96.50749596,0,194.86651617,97.43325809,48.71662904,987.68165932,1732.50482475,0,493.84082966,246.92041483,123.46020741,465.1212112,10978.80457624,0,232.5606056,116.2803028,58.1401514,206.33,256416848029.58,0,103.17,51.58,25.79,0.0
2467,00000000000000000000000000000000000000000000000000000000000009a3,60.1430916,20.09904747,0,30.0715458,15.0357729,7.51788645,567.18871511,360.81857028,0,283.59435755,141.79717878,70.89858939,197.87169506,2286.49093149,0,98.93584753,49.46792377,24.73396188,872.42,53402425886.0,0,436.21,218.1,109.05,0.0
2468,00000000000000000000000000000000000000000000000000000000000009a4,268.92481809,64.98577999,0,134.46240904,67.23120452,33.61560226,503.93386888,1166.62624248,0,251.96693444,125.98346722,62.99173361,596.28053651,7392.85763981,0,298.14026826,149.07013413,74.53506706,949.31,172664814349.24,0,474.65,237.33,118.66,0.0
2469,00000000000000000000000000000000000000000000000000000000000009a5,270.3291332,61.19839663,0,135.1645666,67.5822833,33.79114165,201.52026906,1098.63504769,0,100.76013453,50.38006727,25.19003363,349.06434197,6962.00051906,0,174.53217098,87.26608549,43.63304275,449.69,162601876796.51,0,224.84,112.42,56.21,0.0
2470,00000000000000000000000000000000000000000000000000000000000009a6,722.08076619,163.41028672,0,361.04038309,180.52019155,90.26009577,655.85651827,2933.5452895,0,327.92825914,163.96412957,81.98206478,156.76257273,18589.7435833,0,78.38128636,39.19064318,19.59532159,916.65,434175089118.9,0,458.32,229.16,114.58,0.0
2471,00000000000000000000000000000000000000000000000000000000000009a7,776.67841704,168.90831362,0,388.33920852,194.16960426,97.08480213,4.34979509,3032.2459968,0,2.17489754,1.08744877,0.54372439,983.15288372,19215.20549344,0,491.57644186,245.78822093,122.89411046,997.4,448783143251.6,0,498.7,249.35,124.67,0.0
2472,00000000000000000000000000000000000000000000000000000000000009a8,905.83536455,203.43330572,0,452.91768228,226.45884114,113.22942057,685.86817823,3652.03946266,0,342.93408912,171.46704456,85.73352228,237.95168504,23142.80860435,0,118.97584252,59.48792126,29.74396063,859.96,540514770590.2,0,429.98,214.99,107.5,0.0
2473,00000000000000000000000000000000000000000000000000000000000009a9,670.22635371,150.70751504,0,335.11317686,167.55658843,83.77829421,538.77947823,2705.50483505,0,269.38973911,134.69486956,67.34743478,76.86919869,17144.66155583,0,38.43459935,19.21729967,9.60864984,951.58,400424294480.4,0,475.79,237.9,118.95,0.0
2474,00000000000000000000000000000000000000000000000000000000000009aa,197.38860123,44.54386971,0,98.69430062,49.34715031,24.67357515,109.92290682,799.65259098,0,54.96145341,27.4807267,13.74036335,415.68141285,5067.36223751,0,207.84070643,103.92035321,51.96017661,664.4,118351414650.33,0,332.2,166.1,83.05,0.0
2475,00000000000000000000000000000000000000000000000000000000000009ab,127.78426341,32.42515682,0,63.8921317,31.94606585,15.97303293,355.52339094,582.09717375,0,177.76169547,88.88084774,44.44042387,365.78479773,3688.72341578,0,182.89239886,91.44619943,45.72309972,459.82,86152442641.6,0,229.91,114.95,57.48,0.0
2476,00000000000000000000000000000000000000000000000000000000000009ac,415.46255026,95.98194829,0,207.73127513,103.86563757,51.93281878,414.38788891,1723.07018079,0,207.19394446,103.59697223,51.79848611,892.979613,10919.01766494,0,446.4898065,223.24490325,111.62245162,717.23,255020487320.18,0,358.62,179.31,89.65,0.0
2477,00000000000000000000000000000000000000000000000000000000000009ad,178.57974884,51.56077341,0,89.28987442,44.64493721,22.32246861,943.60556266,925.62021017,0,471.80278133,235.90139067,117.95069533,984.91503243,5865.61333282,0,492.45751621,246.22875811,123.11437905,527.95,136995068280.5,0,263.98,131.99,65.99,0.0
2478,00000000000000000000000000000000000000000000000000000000000009ae,32.06739694,12.32397391,0,16.03369847,8.01684924,4.00842462,387.9241199,221.24026772,0,193.96205995,96.98102997,48.49051499,414.12595987,1401.98955236,0,207.06297993,103.53148997,51.76574498,76.49,32744342928.34,0,38.24,19.12,9.56,0.0
2479,00000000000000000000000000000000000000000000000000000000000009af,384.47339497,84.68485424,0,192.23669749,96.11834874,48.05917437,27.42803173,1520.26448409,0,13.71401587,6.85700793,3.42850397,893.3860541,9633.84715392,0,446.69302705,223.34651353,111.67325676,246.72,225004526171.43,0,123.36,61.68,30.84,0.0
2480,00000000000000000000000000000000000000000000000000000000000009b0,767.03814235,168.42287942,0,383.51907118,191.75953559,95.87976779,264.45601397,3023.53147095,0,132.22800699,66.11400349,33.05700175,174.72533621,19159.98193797,0,87.3626681,43.68133405,21.84066703,102.47,447493362571.72,0,51.23,25.62,12.81,0.0
2481,00000000000000000000000000000000000000000000000000000000000009b1,926.08244122,203.52652064,0,463.04122061,231.5206103,115.76030515,315.95072554,3653.71285903,0,157.97536277,78.98768139,39.49384069,328.08937235,23153.41284131,0,164.04468618,82.02234309,41.01117154,743.99,540762439177.27,0,372.0,186.0,93.0,0.0
2482,00000000000000000000000000000000000000000000000000000000000009b2,659.76273125,155.03716475,0,329.88136563,164.94068281,82.47034141,949.02513994,2783.23080803,0,474.51256997,237.25628499,118.62814249,958.25986872,17637.20752488,0,479.12993436,239.56496718,119.78248359,509.15,411928013671.07,0,254.57,127.29,63.64,0.0
2483,00000000000000000000000000000000000000000000000000000000000009b3,415.87674286,94.89756623,0,207.93837143,103.96918571,51.98459286,361.99413795,1703.60332869,0,180.99706897,90.49853449,45.24926724,604.1490842,10795.65710518,0,302.0745421,151.03727105,75.51863552,131.13,252139324285.79,0,65.56,32.78,16.39,0.0
2484,00000000000000000000000000000000000000000000000000000000000009b4,566.28707625,133.81556403,0,283.14353813,141.57176906,70.78588453,966.73846243,2402.26013537,0,483.36923122,241.68461561,120.8423078,251.91736463,15223.01363365,0,125.95868232,62.97934116,31.48967058,739.24,355543005283.18,0,369.62,184.81,92.41,0.0
2485,00000000000000000000000000000000000000000000000000000000000009b5,488.70022494,116.28422075,0,244.35011247,122.17505623,61.08752812,883.46427386,2087.53705078,0,441.73213693,220.86606847,110.43303423,330.45270941,13228.62770646,0,165.22635471,82.61317735,41.30658868,990.36,308962874481.8,0,495.18,247.59,123.8,0.0
2486,00000000000000000000000000000000000000000000000000000000000009b6,497.0226009,117.21357196,0,248.51130045,124.25565022,62.12782511,715.46809712,2104.22078542,0,357.73404856,178.86702428,89.43351214,939.97790005,13334.35177693,0,469.98895003,234.99447501,117.49723751,163.27,311432126277.03,0,81.64,40.82,20.41,0.0
2487,00000000000000000000000000000000000000000000000000000000000009b7,235.66885857,59.71877583,0,117.83442928,58.91721464,29.45860732,703.12395124,1072.0728605,0,351.56197562,175.78098781,87.8904939,330.57501792,6793.67714236,0,165.28750896,82.64375448,41.32187724,260.31,158670579048.8,0,130.16,65.08,32.54,0.0
2488,00000000000000000000000000000000000000000000000000000000000009b8,100.27634212,24.77707892,0,50.13817106,25.06908553,12.53454276,189.58999383,444.79870019,0,94.79499691,47.39749846,23.69874923,500.16056437,2818.66920967,0,250.08028218,125.04014109,62.52007055,16.49,65831782446.21,0,8.24,4.12,2.06,0.0
2489,00000000000000000000000000000000000000000000000000000000000009b9,813.20917906,180.31144867,0,406.60458953,203.30229476,101.65114738,433.63379497,3236.95534395,0,216.81689748,108.40844874,54.20422437,140.22521991,20512.43935117,0,70.11260995,35.05630498,17.52815249,466.71,479080851407.99,0,233.35,116.68,58.34,0.0
2490,00000000000000000000000000000000000000000000000000000000000009ba,882.55980474,202.33160339,0,441.27990237,220.63995119,110.31997559,892.63869998,3632.26167672,0,446.31934999,223.15967499,111.5798375,992.61870638,23017.47767099,0,496.30935319,248.1546766,124.0773383,761.26,537587588247.93,0,380.63,190.31,95.16,0.0
2491,00000000000000000000000000000000000000000000000000000000000009bb,735.23061487,164.92234161,0,367.61530743,183.80765372,91.90382686,505.14818017,2960.68973423,0,252.57409008,126.28704504,63.14352252,415.85535616,18761.75669969,0,207.92767808,103.96383904,51.98191952,171.64,438192563045.27,0,85.82,42.91,21.45,0.0
2492,00000000000000000000000000000000000000000000000000000000000009bc,465.61041835,107.95107964,0,232.80520917,116.40260459,58.20130229,616.2010323,1937.94030679,0,308.10051615,154.05025807,77.02512904,241.88583799,12280.63991778,0,120.94291899,60.4714595,30.23572975,196.85,286822026718.73,0,98.42,49.21,24.61,0.0
2493,00000000000000000000000000000000000000000000000000000000000009bd,880.91387179,198.7299205,0,440.4569359,220.22846795,110.11423397,708.81324531,3567.6041811,0,354.40662265,177.20331133,88.60165566,439.16555719,22607.74605075,0,219.5827786,109.7913893,54.89569465,465.33,528018049973.59,0,232.66,116.33,58.17,0.0
2494,00000000000000000000000000000000000000000000000000000000000009be,180.37815087,39.71099368,0,90.18907544,45.09453772,22.54726886,15.3564438,712.89268743,0,7.6782219,3.83911095,1.91955547,393.07977298,4517.56865977,0,196.53988649,98.26994324,49.13497162,14.49,105510641750.71,0,7.25,3.62,1.81,0.0
2495,00000000000000000000000000000000000000000000000000000000000009bf,578.09761972,133.73189261,0,289.04880986,144.52440493,72.26220247,700.82842751,2400.75806413,0,350.41421375,175.20710688,87.60355344,549.12696147,15213.49507627,0,274.56348073,137.28174037,68.64087018,541.42,355320693421.9,0,270.71,135.35,67.68,0.0
2496,00000000000000000000000000000000000000000000000000000000000009c0,281.02328237,64.06410486,0,140.51164119,70.25582059,35.1279103,159.09446785,1150.08030887,0,79.54723393,39.77361696,19.88680848,917.53405777,7288.00680824,0,458.76702889,229.38351444,114.69175722,308.31,170215957594.58,0,154.16,77.08,38.54,0.0
2497,00000000000000000000000000000000000000000000000000000000000009c1,448.96889018,104.26755989,0,224.48444509,112.24222255,56.12111127,489.3507329,1871.81367405,0,244.67536645,122.33768323,61.16884161,990.00146647,11861.59844228,0,495.00073323,247.50036662,123.75018331,559.05,277035050951.38,0,279.52,139.76,69.88,0.0
2498,00000000000000000000000000000000000000000000000000000000000009c2,709.73770123,162.24039476,0,354.86885061,177.43442531,88.71721265,679.57624071,2912.54336159,0,339.78812035,169.89406018,84.94703009,791.64294778,18456.65531769,0,395.82147389,197.91073694,98.95536847,595.35,431066729429.99,0,297.68,148.84,74.42,0.0
2499,00000000000000000000000000000000000000000000000000000000000009c3,670.30739652,153.10605914,0,335.15369826,167.57684913,83.78842456,681.59100092,2748.56355479,0,340.79550046,170.39775023,85.19887512,431.68898989,17417.52271182,0,215.84449495,107.92224747,53.96112374,172.67,406797137451.21,0,86.33,43.17,21.58,0.0
2500,00000000000000000000000000000000000000000000000000000000000009c4,563.15410128,130.37177422,0,281.57705064,140.78852532,70.39426266,768.19701768,2340.43714026,0,384.09850884,192.04925442,96.02462721,44.42499993,14831.24411475,0,22.21249996,11.10624998,5.55312499,157.39,346392983120.67,0,78.69,39.35,19.67,0.0
2501,00000000000000000000000000000000000000000000000000000000000009c5,33.73211397,15.56579564,0,16.86605699,8.43302849,4.21651425,616.98169057,279.43752735,0,308.49084528,154.24542264,77.12271132,488.41184544,1770.78294977,0,244.20592272,122.10296136,61.05148068,218.35,41357743401.87,0,109.17,54.59,27.29,0.0
2502,00000000000000000000000000000000000000000000000000000000000009c6,595.47862997,138.59624205,0,297.73931499,148.86965749,74.43482875,794.9201892,2488.08297912,0,397.4600946,198.7300473,99.36502365,549.23351211,15766.86910589,0,274.61675605,137.30837803,68.65418901,742.2,368245090014.37,0,371.1,185.55,92.78,0.0
2503,00000000000000000000000000000000000000000000000000000000000009c7,15.24242317,16.10641871,0,7.62121159,3.81060579,1.9053029,913.58525693,289.14280553,0,456.79262847,228.39631423,114.19815712,998.29174013,1832.28485784,0,499.14587006,249.57293503,124.78646752,97.88,42794158933.91,0,48.94,24.47,12.23,0.0
2504,00000000000000000000000000000000000000000000000000000000000009c8,844.46713229,189.95108642,0,422.23356614,211.11678307,105.55839154,650.12318705,3410.00634643,0,325.06159352,162.53079676,81.26539838,312.57135247,21609.05571311,0,156.28567624,78.14283812,39.07141906,51.17,504693012465.6,0,25.59,12.79,6.4,0.0
2505,00000000000000000000000000000000000000000000000000000000000009c9,743.24133927,163.00599727,0,371.62066964,185.81033482,92.90516741,159.75833552,2926.28747585,0,79.87916776,39.93958388,19.96979194,679.36020174,18543.75114709,0,339.68010087,169.84005043,84.92002522,858.75,433100907003.42,0,429.38,214.69,107.34,0.0
2506,00000000000000000000000000000000000000000000000000000000000009ca,862.62555627,192.28901325,0,431.31277813,215.65638907,107.82819453,466.19737865,3451.97686357,0,233.09868933,116.54934466,58.27467233,649.33536562,21875.02097857,0,324.66768281,162.3338414,81.1669207,1.51,510904797599.23,0,0.76,0.38,0.19,0.0
2507,00000000000000000000000000000000000000000000000000000000000009cb,194.59936185,47.56320655,0,97.29968093,48.64984046,24.32492023,414.43205516,853.85579648,0,207.21602758,103.60801379,51.8040069,400.80829921,5410.84549491,0,200.4041496,100.2020748,50.1010374,477.26,126373680972.71,0,238.63,119.31,59.66,0.0
2508,00000000000000000000000000000000000000000000000000000000000009cc,404.79899123,99.14601515,0,202.39949562,101.19974781,50.5998739,965.5680766,1779.87158305,0,482.7840383,241.39201915,120.69600958,287.32925303,11278.96557745,0,143.66462652,71.83231326,35.91615663,544.33,263427295961.26,0,272.17,136.08,68.04,0.0
2509,00000000000000000000000000000000000000000000000000000000000009cd,652.79561524,150.67388845,0,326.39780762,163.19890381,81.5994519,709.50037321,2704.90116975,0,354.75018661,177.3750933,88.68754665,960.16840496,17140.83615617,0,480.08420248,240.04210124,120.02105062,67.16,400334949878.61,0,33.58,16.79,8.39,0.0
2510,00000000000000000000000000000000000000000000000000000000000009ce,717.16172919,165.95236443,0,358.58086459,179.2904323,89.64521615,964.25561529,2979.18072797,0,482.12780765,241.06390382,120.53195191,107.01748759,18878.93328926,0,53.5087438,26.7543719,13.37718595,545.54,440929295587.55,0,272.77,136.38,68.19,0.0
2511,00000000000000000000000000000000000000000000000000000000000009cf,139.03927083,38.58907443,0,69.51963541,34.75981771,17.37990885,627.09658507,692.75196678,0,313.54829253,156.77414627,78.38707313,625.68045149,4389.9378255,0,312.84022574,156.42011287,78.21005644,377.1,102529743784.53,0,188.55,94.28,47.14,0.0
2512,00000000000000000000000000000000000000000000000000000000000009d0,397.37662527,90.30543807,0,198.68831263,99.34415632,49.67207816,381.24057478,1621.16533644,0,190.62028739,95.31014369,47.65507185,157.16211808,10273.25128351,0,78.58105904,39.29052952,19.64526476,961.39,239938209560.08,0,480.69,240.35,120.17,0.0
2513,00000000000000000000000000000000000000000000000000000000000009d1,41.03521173,12.82342925,0,20.51760587,10.25880293,5.12940147,268.925708,230.20650191,0,134.462854,67.231427,33.6157135,412.27793777,1458.80817217,0,206.13896888,103.06948444,51.53474222,309.33,34071377333.47,0,154.66,77.33,38.67,0.0
2514,00000000000000000000000000000000000000000000000000000000000009d2,512.84563494,117.83938037,0,256.42281747,128.21140873,64.10570437,506.35847044,2115.45531272,0,253.17923522,126.58961761,63.29480881,796.1541423,13405.54446736,0,398.07707115,199.03853557,99.51926779,826.98,313094876092.52,0,413.49,206.75,103.37,0.0
2515,00000000000000000000000000000000000000000000000000000000000009d3,667.34896936,149.72626829,0,333.67448468,166.83724234,83.41862117,396.48177983,2687.88947057,0,198.24088991,99.12044496,49.56022248,786.77666223,17033.03378919,0,393.38833112,196.69416556,98.34708278,894.47,397817158168.45,0,447.24,223.62,111.81,0.0
2516,00000000000000000000000000000000000000000000000000000000000009d4,84.65942469,23.41230264,0,42.32971234,21.16485617,10.58242809,355.75295264,420.29820465,0,177.87647632,88.93823816,44.46911908,501.71181125,2663.41067954,0,250.85590562,125.42795281,62.71397641,359.21,62205622362.14,0,179.6,89.8,44.9,0.0
2517,00000000000000000000000000000000000000000000000000000000000009d5,893.76404912,198.42371725,0,446.88202456,223.44101228,111.72050614,446.02765786,3562.10721329,0,223.01382893,111.50691446,55.75345723,480.56785614,22572.91201483,0,240.28392807,120.14196404,60.07098202,476.12,527204479276.41,0,238.06,119.03,59.52,0.0
2518,00000000000000000000000000000000000000000000000000000000000009d6,604.97616585,139.59657989,0,302.48808293,151.24404146,75.62202073,644.72101439,2506.04106728,0,322.3605072,161.1802536,80.5901268,949.85016878,15880.66869692,0,474.92508439,237.46254219,118.7312711,294.39,370902950643.69,0,147.19,73.6,36.8,0.0
