rn,id,e_btc,d_btc,btc,vl_btc,m_btc,pm_btc,e_eth,d_eth,eth,vl_eth,m_eth,pm_eth,e_bnb,d_bnb,bnb,vl_bnb,m_bnb,pm_bnb,e_shib,d_shib,shib,vl_shib,m_shib,pm_shib,total_net_balance_usdt
1527,00000000000000000000000000000000000000000000000000000000000005f7,512.62725403,111.23722967,0,256.31362702,128.15681351,64.07840675,68.09959953,1996.93334897,0,34.04979977,17.02489988,8.51244994,105.13688365,12654.4761532,0,52.56844183,26.28422091,13.14211046,662.72,295553205828.47,0,331.36,165.68,82.84,0.0
1528,00000000000000000000000000000000000000000000000000000000000005f8,923.32520167,207.7172756,0,461.66260083,230.83130042,115.41565021,696.46950001,3728.94539016,0,348.23475001,174.117375,87.0586875,447.68402725,23630.15798234,0,223.84201362,111.92100681,55.96050341,756.38,551897120146.21,0,378.19,189.09,94.55,0.0
1529,00000000000000000000000000000000000000000000000000000000000005f9,3.17825855,5.74651151,0,1.58912927,0.79456464,0.39728232,350.9955978,103.16150902,0,175.4977989,87.74889945,43.87444972,454.57719515,653.72980846,0,227.28859758,113.64429879,56.82214939,748.6,15268268579.22,0,374.3,187.15,93.58,0.0
1530,00000000000000000000000000000000000000000000000000000000000005fa,562.69071656,125.64749459,0,281.34535828,140.67267914,70.33633957,352.00961093,2255.62676178,0,176.00480547,88.00240273,44.00120137,234.96381484,14293.80458897,0,117.48190742,58.74095371,29.37047685,990.58,333840746832.27,0,495.29,247.65,123.82,0.0
1531,00000000000000000000000000000000000000000000000000000000000005fb,34.97812564,12.07346082,0,17.48906282,8.74453141,4.37226571,374.01782647,216.74305111,0,187.00891323,93.50445662,46.75222831,38.57935513,1373.49089445,0,19.28967757,9.64483878,4.82241939,589.16,32078738947.04,0,294.58,147.29,73.64,0.0
1532,00000000000000000000000000000000000000000000000000000000000005fc,977.0901552,216.82650634,0,488.5450776,244.2725388,122.1362694,515.5430603,3892.47451342,0,257.77153015,128.88576507,64.44288254,297.384364,24666.43462715,0,148.692182,74.346091,37.1730455,981.89,576100009368.1,0,490.94,245.47,122.74,0.0
1533,00000000000000000000000000000000000000000000000000000000000005fd,891.4724961,197.88250054,0,445.73624805,222.86812402,111.43406201,421.98460955,3552.39127832,0,210.99230478,105.49615239,52.74807619,607.26863052,22511.34257514,0,303.63431526,151.81715763,75.90857881,112.99,525766486501.31,0,56.49,28.25,14.12,0.0
1534,00000000000000000000000000000000000000000000000000000000000005fe,421.00733003,93.67665099,0,210.50366501,105.25183251,52.62591625,163.95772128,1681.68542973,0,81.97886064,40.98943032,20.49471516,629.46957366,10656.76437256,0,314.73478683,157.36739342,78.68369671,222.84,248895397639.1,0,111.42,55.71,27.86,0.0
1535,00000000000000000000000000000000000000000000000000000000000005ff,100.7178242,31.15264786,0,50.3589121,25.17945605,12.58972802,658.98530124,559.25306298,0,329.49265062,164.74632531,82.37316266,848.60677781,3543.96132087,0,424.30338891,212.15169445,106.07584723,312.03,82771433367.54,0,156.01,78.01,39.0,0.0
1536,0000000000000000000000000000000000000000000000000000000000000600,948.74601736,205.92002529,0,474.37300868,237.18650434,118.59325217,51.83013768,3696.68111063,0,25.91506884,12.95753442,6.47876721,689.93804477,23425.70070485,0,344.96902239,172.48451119,86.2422556,432.83,547121892544.05,0,216.41,108.21,54.1,0.0
1537,0000000000000000000000000000000000000000000000000000000000000601,248.54466671,56.23762036,0,124.27233336,62.13616668,31.06808334,212.52005223,1009.57907614,0,106.26002612,53.13001306,26.56500653,132.92190826,6397.65686242,0,66.46095413,33.23047707,16.61523853,128.0,149421277703.42,0,64.0,32.0,16.0,0.0
1538,0000000000000000000000000000000000000000000000000000000000000602,786.04836234,178.1106479,0,393.02418117,196.51209059,98.25604529,709.76924993,3197.44651715,0,354.88462497,177.44231248,88.72115624,315.80660039,20262.07370587,0,157.9033002,78.9516501,39.47582505,123.84,473233405160.32,0,61.92,30.96,15.48,0.0
1539,0000000000000000000000000000000000000000000000000000000000000603,130.09597208,29.14965165,0,65.04798604,32.52399302,16.26199651,52.6015287,523.29522831,0,26.30076435,13.15038218,6.57519109,289.38945233,3316.09815178,0,144.69472616,72.34736308,36.17368154,143.91,77449546526.89,0,71.95,35.98,17.99,0.0
1540,0000000000000000000000000000000000000000000000000000000000000604,431.60189362,104.98987149,0,215.80094681,107.9004734,53.9502367,925.97089951,1884.78062861,0,462.98544975,231.49272488,115.74636244,581.01186925,11943.76944586,0,290.50593463,145.25296731,72.62648366,98.86,278954206137.2,0,49.43,24.71,12.36,0.0
1541,0000000000000000000000000000000000000000000000000000000000000605,764.22477307,176.12315752,0,382.11238653,191.05619327,95.52809663,917.33866729,3161.76704324,0,458.66933364,229.33466682,114.66733341,431.57757108,20035.97449627,0,215.78878554,107.89439277,53.94719638,899.29,467952716696.97,0,449.64,224.82,112.41,0.0
1542,0000000000000000000000000000000000000000000000000000000000000606,201.35007471,53.92880217,0,100.67503736,50.33751868,25.16875934,755.7193058,968.13111807,0,377.8596529,188.92982645,94.46491323,838.04734147,6135.00303005,0,419.02367073,209.51183537,104.75591768,825.83,143286833160.67,0,412.92,206.46,103.23,0.0
1543,0000000000000000000000000000000000000000000000000000000000000607,857.15044731,186.49365302,0,428.57522366,214.28761183,107.14380591,106.46350651,3347.93842104,0,53.23175326,26.61587663,13.30793831,485.5794705,21215.73408213,0,242.78973525,121.39486763,60.69743381,891.92,495506739754.41,0,445.96,222.98,111.49,0.0
1544,0000000000000000000000000000000000000000000000000000000000000608,54.39016388,13.08375617,0,27.19508194,13.59754097,6.79877049,66.84129066,234.87989667,0,33.42064533,16.71032266,8.35516133,311.33751161,1488.42326304,0,155.6687558,77.8343779,38.91718895,47.47,34763056304.65,0,23.73,11.87,5.93,0.0
1545,0000000000000000000000000000000000000000000000000000000000000609,800.71548715,181.36257899,0,400.35774357,200.17887179,100.08943589,632.27050215,3255.82526017,0,316.13525107,158.06762554,79.03381277,858.90570285,20632.01715523,0,429.45285143,214.72642571,107.36321286,212.84,481873665816.7,0,106.42,53.21,26.61,0.0
1546,000000000000000000000000000000000000000000000000000000000000060a,575.37836572,133.45759845,0,287.68918286,143.84459143,71.92229572,753.53083033,2395.83392892,0,376.76541516,188.38270758,94.19135379,379.3752766,15182.29105457,0,189.6876383,94.84381915,47.42190958,411.3,354591903977.15,0,205.65,102.83,51.41,0.0
1547,000000000000000000000000000000000000000000000000000000000000060b,718.39450598,156.4679038,0,359.19725299,179.59862649,89.79931325,93.68415508,2808.91546885,0,46.84207754,23.42103877,11.71051938,465.47830664,17799.97005672,0,232.73915332,116.36957666,58.18478833,759.38,415729434408.89,0,379.69,189.84,94.92,0.0
1548,000000000000000000000000000000000000000000000000000000000000060c,489.24102408,107.88940958,0,244.62051204,122.31025602,61.15512801,169.37402655,1936.83320446,0,84.68701327,42.34350664,21.17175332,352.5346319,12273.62426052,0,176.26731595,88.13365798,44.06682899,453.47,286658171655.07,0,226.74,113.37,56.68,0.0
1549,000000000000000000000000000000000000000000000000000000000000060d,837.84730867,190.10058275,0,418.92365433,209.46182717,104.73091358,803.5918409,3412.69010813,0,401.79592045,200.89796022,100.44898011,172.22221525,21626.06258935,0,86.11110763,43.05555381,21.52777691,988.08,505090218697.75,0,494.04,247.02,123.51,0.0
1550,000000000000000000000000000000000000000000000000000000000000060e,350.04656454,85.19746863,0,175.02328227,87.51164114,43.75582057,716.54909318,1529.46694952,0,358.27454659,179.13727329,89.56863665,714.10889017,9692.16276042,0,357.05444508,178.52722254,89.26361127,569.39,226366523637.32,0,284.69,142.35,71.17,0.0
1551,000000000000000000000000000000000000000000000000000000000000060f,676.87860132,149.34943644,0,338.43930066,169.21965033,84.60982517,259.23244904,2681.12457637,0,129.61622452,64.80811226,32.40405613,373.04207923,16990.16496118,0,186.52103962,93.26051981,46.6302599,649.65,396815929876.09,0,324.82,162.41,81.21,0.0
1552,0000000000000000000000000000000000000000000000000000000000000610,660.80440598,146.98938953,0,330.40220299,165.20110149,82.60055075,379.31794778,2638.75695892,0,189.65897389,94.82948694,47.41474347,192.02359427,16721.68328906,0,96.01179713,48.00589857,24.00294928,485.35,390545372490.86,0,242.68,121.34,60.67,0.0
1553,0000000000000000000000000000000000000000000000000000000000000611,755.06335759,173.7596643,0,377.5316788,188.7658394,94.3829197,885.42483622,3119.33755766,0,442.71241811,221.35620905,110.67810453,425.54273451,19767.10076862,0,212.77136726,106.38568363,53.19284181,388.41,461673002609.33,0,194.21,97.1,48.55,0.0
1554,0000000000000000000000000000000000000000000000000000000000000612,183.33332946,49.25110779,0,91.66666473,45.83333236,22.91666618,690.19629099,884.15703912,0,345.09814549,172.54907275,86.27453637,827.979964,5602.86309654,0,413.989982,206.994991,103.4974955,274.42,130858372164.31,0,137.21,68.61,34.3,0.0
1555,0000000000000000000000000000000000000000000000000000000000000613,21.81964265,16.6416778,0,10.90982132,5.45491066,2.72745533,863.93643046,298.75178927,0,431.96821523,215.98410761,107.99205381,847.87859574,1893.17655244,0,423.93929787,211.96964894,105.98482447,175.41,44216322548.64,0,87.7,43.85,21.93,0.0
1556,0000000000000000000000000000000000000000000000000000000000000614,415.48512308,97.92071359,0,207.74256154,103.87128077,51.93564038,653.01163086,1757.87494082,0,326.50581543,163.25290771,81.62645386,404.03206867,11139.57385228,0,202.01603434,101.00801717,50.50400858,218.02,260171715031.42,0,109.01,54.51,27.25,0.0
1557,0000000000000000000000000000000000000000000000000000000000000615,380.81861119,85.95293814,0,190.4093056,95.2046528,47.6023264,274.55276246,1543.02915596,0,137.27638123,68.63819061,34.31909531,414.06218226,9778.1058481,0,207.03109113,103.51554556,51.75777278,227.87,228373778206.88,0,113.94,56.97,28.48,0.0
1558,0000000000000000000000000000000000000000000000000000000000000616,174.42287523,49.07756741,0,87.21143761,43.60571881,21.8028594,873.28354699,881.04163807,0,436.64177349,218.32088675,109.16044337,589.61062055,5583.12094127,0,294.80531028,147.40265514,73.70132757,66.2,130397281779.36,0,33.1,16.55,8.28,0.0
1559,0000000000000000000000000000000000000000000000000000000000000617,328.53813333,76.08396406,0,164.26906666,82.13453333,41.06726667,428.24156781,1365.86110246,0,214.1207839,107.06039195,53.53019598,166.12237464,8655.39992034,0,83.06118732,41.53059366,20.76529683,62.32,202152279020.59,0,31.16,15.58,7.79,0.0
1560,0000000000000000000000000000000000000000000000000000000000000618,205.77963726,47.20251477,0,102.88981863,51.44490931,25.72245466,180.14836221,847.3806493,0,90.0741811,45.03709055,22.51854528,422.73638232,5369.81278059,0,211.36819116,105.68409558,52.84204779,776.42,125415336264.16,0,388.21,194.1,97.05,0.0
1561,0000000000000000000000000000000000000000000000000000000000000619,916.04318511,208.10260762,0,458.02159255,229.01079628,114.50539814,818.14314491,3735.86287949,0,409.07157246,204.53578623,102.26789311,708.92701658,23673.99379881,0,354.46350829,177.23175414,88.61587707,293.57,552920933058.67,0,146.78,73.39,36.7,0.0
1562,000000000000000000000000000000000000000000000000000000000000061a,160.45670485,40.09307461,0,80.22835242,40.11417621,20.05708811,425.26018585,719.75181316,0,212.63009293,106.31504646,53.15752323,263.97769031,4561.03462866,0,131.98884516,65.99442258,32.99721129,820.52,106525816641.9,0,410.26,205.13,102.56,0.0
1563,000000000000000000000000000000000000000000000000000000000000061b,798.4089465,181.64014165,0,399.20447325,199.60223662,99.80111831,809.01219645,3260.80807166,0,404.50609823,202.25304911,101.12652456,148.1500782,20663.5930059,0,74.0750391,37.03751955,18.51875977,271.15,482611139559.55,0,135.57,67.79,33.89,0.0
1564,000000000000000000000000000000000000000000000000000000000000061c,566.01466885,127.70586765,0,283.00733443,141.50366721,70.75183361,484.53229349,2292.57872312,0,242.26614674,121.13307337,60.56653669,106.08758533,14527.96749376,0,53.04379266,26.52189633,13.26094817,350.97,339309767940.32,0,175.49,87.74,43.87,0.0
1565,000000000000000000000000000000000000000000000000000000000000061d,99.29017434,31.41553335,0,49.64508717,24.82254358,12.41127179,690.35017744,563.9723896,0,345.17508872,172.58754436,86.29377218,951.34835941,3573.8674798,0,475.6741797,237.83708985,118.91854493,960.3,83469910415.32,0,480.15,240.07,120.04,0.0
1566,000000000000000000000000000000000000000000000000000000000000061e,60.72850328,15.41595617,0,30.36425164,15.18212582,7.59106291,74.55435309,276.74760585,0,37.27717655,18.63858827,9.31929414,775.3312074,1753.73703907,0,387.6656037,193.83280185,96.91640093,765.61,40959625495.55,0,382.81,191.4,95.7,0.0
1567,000000000000000000000000000000000000000000000000000000000000061f,635.09834395,138.15083476,0,317.54917197,158.77458599,79.38729299,109.98532482,2480.08701699,0,54.99266241,27.49633121,13.7481656,146.7926125,15716.19905618,0,73.39630625,36.69815312,18.34907656,846.71,367061659309.77,0,423.36,211.68,105.84,0.0
1568,0000000000000000000000000000000000000000000000000000000000000620,213.2764859,57.31994643,0,106.63824295,53.31912148,26.65956074,945.01309954,1029.00901912,0,472.50654977,236.25327488,118.12663744,75.93632733,6520.78353073,0,37.96816366,18.98408183,9.49204092,359.74,152296978056.41,0,179.87,89.94,44.97,0.0
1569,0000000000000000000000000000000000000000000000000000000000000621,879.60635774,198.40473669,0,439.80317887,219.90158944,109.95079472,669.03531549,3561.76647383,0,334.51765775,167.25882887,83.62941444,667.93152783,22570.75276432,0,333.96576392,166.98288196,83.49144098,170.87,527154048630.18,0,85.44,42.72,21.36,0.0
1570,0000000000000000000000000000000000000000000000000000000000000622,267.01350382,64.59195241,0,133.50675191,66.75337595,33.37668798,463.80993084,1159.55624039,0,231.90496542,115.95248271,57.97624135,859.60990124,7348.05535696,0,429.80495062,214.90247531,107.45123765,242.21,171618429009.55,0,121.11,60.55,30.28,0.0
1571,0000000000000000000000000000000000000000000000000000000000000623,165.19627956,41.463576,0,82.59813978,41.29906989,20.64953494,462.0227943,744.3550862,0,231.01139715,115.50569857,57.75284929,216.94447861,4716.9444552,0,108.47223931,54.23611965,27.11805983,900.58,110167188161.0,0,450.29,225.15,112.57,0.0
1572,0000000000000000000000000000000000000000000000000000000000000624,390.84410499,87.77005553,0,195.4220525,97.71102625,48.85551312,247.79346268,1575.65008982,0,123.89673134,61.94836567,30.97418284,404.52914966,9984.82322793,0,202.26457483,101.13228741,50.56614371,854.25,233201791912.67,0,427.12,213.56,106.78,0.0
1573,0000000000000000000000000000000000000000000000000000000000000625,849.34788704,193.91348266,0,424.67394352,212.33697176,106.16848588,910.03171582,3481.13937651,0,455.01585791,227.50792896,113.75396448,206.73979775,22059.82250176,0,103.36989888,51.68494944,25.84247472,630.1,515220952765.44,0,315.05,157.53,78.76,0.0
1574,0000000000000000000000000000000000000000000000000000000000000626,397.50361389,97.38407996,0,198.75180694,99.37590347,49.68795174,869.28203296,1748.24128136,0,434.64101648,217.32050824,108.66025412,795.20979993,11078.52578877,0,397.60489997,198.80244998,99.40122499,340.11,258745899323.21,0,170.06,85.03,42.51,0.0
1575,0000000000000000000000000000000000000000000000000000000000000627,848.18001543,193.62871123,0,424.09000772,212.04500386,106.02250193,917.27322877,3476.02715303,0,458.63661438,229.31830719,114.6591536,143.04130733,22027.42657313,0,71.52065366,35.76032683,17.88016342,381.06,514464325588.73,0,190.53,95.27,47.63,0.0
1576,0000000000000000000000000000000000000000000000000000000000000628,856.46692719,186.05231026,0,428.23346359,214.1167318,107.0583659,111.12556293,3340.01542564,0,55.56278147,27.78139073,13.89069537,300.28725313,21165.52641925,0,150.14362657,75.07181328,37.53590664,306.08,494334108383.39,0,153.04,76.52,38.26,0.0
1577,0000000000000000000000000000000000000000000000000000000000000629,896.19041824,198.29095531,0,448.09520912,224.04760456,112.02380228,374.09774747,3559.72386784,0,187.04887374,93.52443687,46.76221843,590.11576853,22557.80886271,0,295.05788426,147.52894213,73.76447107,319.84,526851735711.8,0,159.92,79.96,39.98,0.0
1578,000000000000000000000000000000000000000000000000000000000000062a,421.1165584,92.05589494,0,210.5582792,105.2791396,52.6395698,11.77150562,1652.58957907,0,5.88575281,2.9428764,1.4714382,723.92593508,10472.38528526,0,361.96296754,180.98148377,90.49074189,562.22,244589108727.85,0,281.11,140.56,70.28,0.0
1579,000000000000000000000000000000000000000000000000000000000000062b,443.51519403,105.73683778,0,221.75759701,110.87879851,55.43939925,737.77452778,1898.19018508,0,368.88726389,184.44363194,92.22181597,813.54020357,12028.74519759,0,406.77010179,203.38505089,101.69252545,550.79,280938867970.28,0,275.39,137.7,68.85,0.0
1580,000000000000000000000000000000000000000000000000000000000000062c,224.19271681,60.14740083,0,112.09635841,56.0481792,28.0240896,991.23520748,1079.7675465,0,495.61760374,247.80880187,123.90440093,37.14452277,6842.43801886,0,18.57226139,9.28613069,4.64306535,166.99,159809419818.8,0,83.5,41.75,20.87,0.0
1581,000000000000000000000000000000000000000000000000000000000000062d,557.95907484,124.60248867,0,278.97953742,139.48976871,69.74488435,367.96418249,2236.86679114,0,183.98209124,91.99104562,45.99552281,119.24239249,14174.92350508,0,59.62119625,29.81059812,14.90529906,484.64,331064204758.81,0,242.32,121.16,60.58,0.0
1582,000000000000000000000000000000000000000000000000000000000000062e,178.88542969,48.05288641,0,89.44271484,44.72135742,22.36067871,744.45048814,862.6465408,0,372.22524407,186.11262203,93.05631102,356.21295869,5466.55204332,0,178.10647934,89.05323967,44.52661984,805.89,127674742254.88,0,402.94,201.47,100.74,0.0
1583,000000000000000000000000000000000000000000000000000000000000062f,18.22654662,7.17297083,0,9.11327331,4.55663666,2.27831833,124.22402978,128.76934017,0,62.11201489,31.05600744,15.52800372,934.42335771,816.00547427,0,467.21167886,233.60583943,116.80291971,484.39,19058318256.24,0,242.19,121.1,60.55,0.0
1584,0000000000000000000000000000000000000000000000000000000000000630,882.42603553,194.82313339,0,441.21301777,220.60650888,110.30325444,281.54094121,3497.46944754,0,140.77047061,70.3852353,35.19261765,907.72978093,22163.30542196,0,453.86489046,226.93244523,113.46622262,767.81,517637861094.24,0,383.9,191.95,95.98,0.0
1585,0000000000000000000000000000000000000000000000000000000000000631,144.39365812,43.75749591,0,72.19682906,36.09841453,18.04920726,955.3965054,785.53559004,0,477.6982527,238.84912635,119.42456318,670.66248674,4977.90344222,0,335.33124337,167.66562168,83.83281084,614.16,116262048530.39,0,307.08,153.54,76.77,0.0
1586,0000000000000000000000000000000000000000000000000000000000000632,319.51754841,76.35954575,0,159.75877421,79.8793871,39.93969355,500.90145683,1370.80835137,0,250.45072841,125.22536421,62.6126821,877.67776336,8686.75041256,0,438.83888168,219.41944084,109.70972042,689.19,202884489375.91,0,344.6,172.3,86.15,0.0
1587,0000000000000000000000000000000000000000000000000000000000000633,122.878471,37.85344385,0,61.4392355,30.71961775,15.35980888,909.04692498,679.54590947,0,454.52346249,227.26173124,113.63086562,288.23543375,4306.25163875,0,144.11771688,72.05885844,36.02942922,643.19,100575200547.82,0,321.6,160.8,80.4,0.0
1588,0000000000000000000000000000000000000000000000000000000000000634,922.72409494,207.45645355,0,461.36204747,230.68102373,115.34051187,606.75305802,3724.26310653,0,303.37652901,151.68826451,75.84413225,946.59909113,23600.48656314,0,473.29954557,236.64977278,118.32488639,524.95,551204125591.36,0,262.48,131.24,65.62,0.0
1589,0000000000000000000000000000000000000000000000000000000000000635,623.98113486,138.33126023,0,311.99056743,155.99528371,77.99764186,250.36480975,2483.3260193,0,125.18240488,62.59120244,31.29560122,617.38087246,15736.72446711,0,308.69043623,154.34521811,77.17260906,447.7,367541043120.51,0,223.85,111.92,55.96,0.0
1590,0000000000000000000000000000000000000000000000000000000000000636,461.33800972,104.11890453,0,230.66900486,115.33450243,57.66725122,321.98114425,1869.1450096,0,160.99057212,80.49528606,40.24764303,564.83855918,11844.68723656,0,282.41927959,141.20963979,70.6048199,72.93,276640079163.86,0,36.47,18.23,9.12,0.0
1591,0000000000000000000000000000000000000000000000000000000000000637,775.23359091,170.00692719,0,387.61679545,193.80839773,96.90419886,233.74904315,3051.9683334,0,116.87452158,58.43726079,29.21863039,275.08337935,19340.18504684,0,137.54168967,68.77084484,34.38542242,159.56,451702118894.85,0,79.78,39.89,19.95,0.0
1592,0000000000000000000000000000000000000000000000000000000000000638,907.93068736,207.19247249,0,453.96534368,226.98267184,113.49133592,935.78777118,3719.52411241,0,467.89388559,233.9469428,116.9734714,404.7682763,23570.4557721,0,202.38413815,101.19206908,50.59603454,223.46,550502737682.76,0,111.73,55.87,27.93,0.0
1593,0000000000000000000000000000000000000000000000000000000000000639,129.53282012,34.0182087,0,64.76641006,32.38320503,16.19160251,456.09196778,610.69567824,0,228.04598389,114.02299195,57.01149597,372.42547214,3869.95084291,0,186.21273607,93.10636804,46.55318402,101.66,90385122558.35,0,50.83,25.41,12.71,0.0
1594,000000000000000000000000000000000000000000000000000000000000063a,312.91723867,74.92942074,0,156.45861934,78.22930967,39.11465483,562.05689222,1345.13471381,0,281.02844611,140.51422306,70.25711153,484.34229593,8524.05773459,0,242.17114796,121.08557398,60.54278699,402.98,199084700119.11,0,201.49,100.75,50.37,0.0
1595,000000000000000000000000000000000000000000000000000000000000063b,989.17867988,214.45814941,0,494.58933994,247.29466997,123.64733499,131.39183898,3849.95771441,0,65.69591949,32.84795974,16.42397987,103.47078408,24397.00759816,0,51.73539204,25.86769602,12.93384801,514.86,569807372581.55,0,257.43,128.72,64.36,0.0
1596,000000000000000000000000000000000000000000000000000000000000063c,398.54210533,92.32604196,0,199.27105267,99.63552633,49.81776317,521.75557862,1657.43926472,0,260.87778931,130.43889466,65.21944733,203.20617666,10503.11752348,0,101.60308833,50.80154417,25.40077208,340.37,245306879374.26,0,170.19,85.09,42.55,0.0
1597,000000000000000000000000000000000000000000000000000000000000063d,693.17617528,154.83898241,0,346.58808764,173.29404382,86.64702191,437.23095821,2779.67303408,0,218.6154791,109.30773955,54.65386978,295.46934118,17614.66207253,0,147.73467059,73.8673353,36.93366765,670.55,411401450529.63,0,335.27,167.64,83.82,0.0
1598,000000000000000000000000000000000000000000000000000000000000063e,427.39476655,100.06964957,0,213.69738327,106.84869164,53.42434582,611.16730649,1796.45268976,0,305.58365324,152.79182662,76.39591331,451.30876301,11384.03929941,0,225.65438151,112.82719075,56.41359538,534.0,265881358460.09,0,267.0,133.5,66.75,0.0
1599,000000000000000000000000000000000000000000000000000000000000063f,384.83466643,88.95447588,0,192.41733322,96.20866661,48.1043333,379.89326759,1596.9128316,0,189.94663379,94.9733169,47.48665845,877.71631073,10119.56425917,0,438.85815537,219.42907768,109.71453884,477.23,236348752976.82,0,238.62,119.31,59.65,0.0
1600,0000000000000000000000000000000000000000000000000000000000000640,729.87594533,163.85742492,0,364.93797267,182.46898633,91.23449317,435.48755833,2941.57232482,0,217.74377917,108.87188958,54.43594479,903.01538581,18640.61054247,0,451.5076929,225.75384645,112.87692323,974.82,435363118767.34,0,487.41,243.71,121.85,0.0
1601,0000000000000000000000000000000000000000000000000000000000000641,308.71828573,74.96817207,0,154.35914286,77.17957143,38.58978572,616.73181651,1345.83037838,0,308.36590826,154.18295413,77.09147706,636.0501828,8528.4661295,0,318.0250914,159.0125457,79.50627285,898.26,199187660939.56,0,449.13,224.56,112.28,0.0
1602,0000000000000000000000000000000000000000000000000000000000000642,834.45767555,180.31612933,0,417.22883777,208.61441889,104.30720944,19.32326945,3237.03937131,0,9.66163473,4.83081736,2.41540868,350.91512273,20512.97182872,0,175.45756137,87.72878068,43.86439034,482.78,479093287753.99,0,241.39,120.69,60.35,0.0
1603,0000000000000000000000000000000000000000000000000000000000000643,626.95860574,139.82815846,0,313.47930287,156.73965144,78.36982572,264.93441973,2510.19837128,0,132.46720987,66.23360493,33.11680247,978.31712445,15907.013344,0,489.15856223,244.57928111,122.28964056,10.91,371518246354.39,0,5.46,2.73,1.36,0.0
1604,0000000000000000000000000000000000000000000000000000000000000644,397.79472947,90.9962006,0,198.89736473,99.44868237,49.72434118,379.94280641,1633.56592149,0,189.97140321,94.9857016,47.4928508,483.29286991,10351.83322913,0,241.64643495,120.82321748,60.41160874,746.15,241773540052.35,0,373.07,186.54,93.27,0.0
1605,0000000000000000000000000000000000000000000000000000000000000645,365.2080313,79.85579279,0,182.60401565,91.30200783,45.65100391,99.59883808,1433.57306008,0,49.79941904,24.89970952,12.44985476,72.71765024,9084.48752785,0,36.35882512,18.17941256,9.08970628,252.09,212173888484.72,0,126.05,63.02,31.51,0.0
1606,0000000000000000000000000000000000000000000000000000000000000646,600.41414983,140.10420977,0,300.20707492,150.10353746,75.05176873,832.47144208,2515.15405092,0,416.23572104,208.11786052,104.05893026,547.64287367,15938.41726136,0,273.82143683,136.91071842,68.45535921,889.91,372251704487.35,0,444.95,222.48,111.24,0.0
1607,0000000000000000000000000000000000000000000000000000000000000647,851.25686186,195.86056713,0,425.62843093,212.81421546,106.40710773,935.01339513,3516.09348249,0,467.50669757,233.75334878,116.87667439,861.43455812,22281.32508758,0,430.71727906,215.35863953,107.67931977,659.23,520394284205.11,0,329.62,164.81,82.4,0.0
1608,0000000000000000000000000000000000000000000000000000000000000648,694.03392786,154.51137907,0,347.01696393,173.50848196,86.75424098,323.52449614,2773.79189114,0,161.76224807,80.88112403,40.44056202,745.11368747,17577.39353617,0,372.55684373,186.27842187,93.13921093,491.26,410531020551.83,0,245.63,122.81,61.41,0.0
1609,0000000000000000000000000000000000000000000000000000000000000649,725.23239667,165.39214239,0,362.61619833,181.30809917,90.65404958,763.04345562,2969.12360867,0,381.52172781,190.76086391,95.38043195,167.55725207,18815.20177987,0,83.77862604,41.88931302,20.94465651,688.19,439440806322.04,0,344.1,172.05,86.02,0.0
1610,000000000000000000000000000000000000000000000000000000000000064a,320.69626911,73.04375911,0,160.34813456,80.17406728,40.08703364,233.01328895,1311.28327208,0,116.50664448,58.25332224,29.12666112,686.85325583,8309.54268214,0,343.42662791,171.71331396,85.85665698,461.32,194074566891.64,0,230.66,115.33,57.66,0.0
1611,000000000000000000000000000000000000000000000000000000000000064b,201.83611071,50.47617745,0,100.91805536,50.45902768,25.22951384,536.26507869,906.14951833,0,268.13253934,134.06626967,67.03313484,346.70104442,5742.22844088,0,173.35052221,86.67526111,43.33763055,217.85,134113336953.1,0,108.92,54.46,27.23,0.0
1612,000000000000000000000000000000000000000000000000000000000000064c,879.33355362,200.599237,0,439.66677681,219.8333884,109.9166942,822.13623473,3601.16219467,0,411.06811736,205.53405868,102.76702934,889.84574054,22820.40166224,0,444.92287027,222.46143513,111.23071757,128.0,532984754794.26,0,64.0,32.0,16.0,0.0
1613,000000000000000000000000000000000000000000000000000000000000064d,676.1948979,149.92253428,0,338.09744895,169.04872448,84.52436224,331.10798914,2691.41284202,0,165.55399457,82.77699728,41.38849864,298.56537215,17055.36123441,0,149.28268607,74.64134304,37.32067152,726.36,398338629617.21,0,363.18,181.59,90.8,0.0
1614,000000000000000000000000000000000000000000000000000000000000064e,322.01581813,79.3568328,0,161.00790907,80.50395453,40.25197727,762.28143722,1424.61571867,0,381.14071861,190.57035931,95.28517965,522.93288209,9027.72526114,0,261.46644105,130.73322052,65.36661026,913.54,210848170241.48,0,456.77,228.38,114.19,0.0
1615,000000000000000000000000000000000000000000000000000000000000064f,146.16915481,33.55645421,0,73.08457741,36.5422887,18.27114435,72.13654092,602.40625075,0,36.06827046,18.03413523,9.01706762,668.65831293,3817.4211165,0,334.32915646,167.16457823,83.58228912,923.31,89158257941.4,0,461.65,230.83,115.41,0.0
1616,0000000000000000000000000000000000000000000000000000000000000650,358.50102654,82.50659691,0,179.25051327,89.62525663,44.81262832,337.68478159,1481.16035763,0,168.8423908,84.4211954,42.2105977,729.47040586,9386.04607627,0,364.73520293,182.36760147,91.18380073,638.88,219216977005.62,0,319.44,159.72,79.86,0.0
